Magazine,Date,Author,Title,Url,Company
mashable,2019-07-23T09:23:44Z,Chi Kwen Ngai,"Ecovacs Deebot 711, LG 86-inch Smart HDTV, Bose speakers, and more deals for July 23",https://mashable.com/shopping/best-deals-july-23-2019-lg-hdtv-ecovacs-deebot-bose/,HP
mashable,2019-07-22T21:22:36Z,Sage Anderson,Animal shelter uses Area 51 memes to help find forever homes for furry 'aliens',https://mashable.com/article/animal-shelter-uses-area-51-memes-for-adoption/,Facebook
mashable,2019-07-22T22:12:36Z,Morgan Sung,Logan Paul says he's an 'ex-controversial YouTuber' in an interview with Fox Business,https://mashable.com/article/logan-paul-pink-eye-ex-controversial-youtuber-fox-business/,Facebook
mashable,2019-07-22T14:00:00Z,Sage Anderson,Don't do this: 10 of the worst crimes against mac and cheese,https://mashable.com/article/worst-crimes-against-mac-and-cheese/,Facebook
mashable,2019-07-23T03:25:16Z,Caitlin Welsh,Facebook battles fake Libra sellers before launching its controversial cryptocoin,https://mashable.com/article/facebook-fake-libra-scams/,Facebook
mashable,2019-07-22T19:01:09Z,Karissa Bell,How the FTC let Mark Zuckerberg off the hook,https://mashable.com/article/how-ftc-let-mark-zuckerberg-off-the-hook/,Facebook
mashable,2019-07-23T01:43:40Z,Karissa Bell,A 'technical error' in Facebook's Messenger Kids app let kids bypass its own safety rule,https://mashable.com/article/messenger-kids-app-group-chat-safety/,Facebook
mashable,2019-07-22T09:30:17Z,Sukhbir Cheema,My worst nightmare is finally here. Boba Beer is now officially a thing.,https://sea.mashable.com/entertainment/5156/my-worst-nightmare-is-finally-here-boba-beer-is-now-officially-a-thing,Facebook
mashable,2019-07-23T01:12:14Z,Sasha Lekach,This is why DoorDash delivery workers usually prefer cash tips,https://mashable.com/article/doordash-tip-policy-cash-tips-in-app/,Facebook
mashable,2019-07-23T09:00:00Z,Alexis Nedd,Wesley's episode is 'Queer Eye' at its most complex,https://mashable.com/article/queer-eye-wesley-maurice-conversation/,Netflix
mashable,2019-07-22T16:24:33Z,Leah Stodart,Best TV deals for the week of July 22,https://mashable.com/shopping/deal-july-22-4k-tv-lg-sony/,Samsung
mashable,2019-07-23T09:00:00Z,Nah'Ja Washington,"Enter to win a Samsung smart TV, plus save on TV accessories",https://mashable.com/shopping/july-23-free-samsung-tv-accessories-sale/,Samsung
mashable,2019-07-22T09:37:20Z,Tommy Lau,"Dell Inspiron, Beats headphones, Sony speakers, Apple Watch, and more deals for July 22",https://mashable.com/shopping/best-deals-july-22-2019-dell-inspiron/,Samsung
mashable,2019-07-23T09:23:44Z,Chi Kwen Ngai,"Ecovacs Deebot 711, LG 86-inch Smart HDTV, Bose speakers, and more deals for July 23",https://mashable.com/shopping/best-deals-july-23-2019-lg-hdtv-ecovacs-deebot-bose/,Samsung
mashable,2019-07-22T14:57:40Z,Dylan Haas,PlayStation 4 DualShock controllers are up to $20 off on Amazon,https://mashable.com/shopping/deal-july-22-playstation-dualshock-4-controller-sale-amazon/,Samsung
mashable,2019-07-22T14:41:18Z,Raymond Wong,"Apple's 2019 MacBook Air is cheaper than before, but no game changer",https://mashable.com/review/apple-macbook-air-2019/,Huawei
mashable,2019-07-22T10:23:50Z,Joseph Green,"Braun electric shavers, JBL speakers, Huawei fitness trackers, Arlo security cameras, and more on sale for July 22 in the UK",https://mashable.com/uk/shopping/best-deals-speakers-shaver-toothbrush-cameras-july-22/,Huawei
mashable,2019-07-23T09:00:00Z,Nah'Ja Washington,Learn how to make money via ebay with this cheap online course,https://mashable.com/shopping/july-23-ebay-bootcamp/,eBay
mashable,2019-07-22T14:33:00Z,Miller Kern,Sony Extra Bass portable speaker is just $20 at Walmart,https://mashable.com/shopping/deal-july-22-sony-portable-wireless-speaker/,Sony
mashable,2019-07-22T09:37:20Z,Tommy Lau,"Dell Inspiron, Beats headphones, Sony speakers, Apple Watch, and more deals for July 22",https://mashable.com/shopping/best-deals-july-22-2019-dell-inspiron/,Sony
mashable,2019-07-22T16:24:33Z,Leah Stodart,Best TV deals for the week of July 22,https://mashable.com/shopping/deal-july-22-4k-tv-lg-sony/,Sony
mashable,2019-07-23T09:23:44Z,Chi Kwen Ngai,"Ecovacs Deebot 711, LG 86-inch Smart HDTV, Bose speakers, and more deals for July 23",https://mashable.com/shopping/best-deals-july-23-2019-lg-hdtv-ecovacs-deebot-bose/,Sony
mashable,2019-07-22T14:57:40Z,Dylan Haas,PlayStation 4 DualShock controllers are up to $20 off on Amazon,https://mashable.com/shopping/deal-july-22-playstation-dualshock-4-controller-sale-amazon/,Sony
mashable,2019-07-22T10:23:50Z,Joseph Green,"Braun electric shavers, JBL speakers, Huawei fitness trackers, Arlo security cameras, and more on sale for July 22 in the UK",https://mashable.com/uk/shopping/best-deals-speakers-shaver-toothbrush-cameras-july-22/,Sony
mashable,2019-07-23T09:48:25Z,Joseph Green,"Instant Pots, Philips juicers, Bose headphones, Shark vacuums, Honeywell fans, and more on sale for July 23 in the UK",https://mashable.com/uk/shopping/best-deals-headphones-kitchen-fans-july-23/,Sony
mashable,2019-07-22T18:11:06Z,Dylan Haas,"Best laptop and tablet deals this week: Shop Chromebooks, iPads, Lenovo, and more",https://mashable.com/shopping/deal-july-22-best-laptops-and-tablets/,Lenovo
mashable,2019-07-23T09:48:25Z,Joseph Green,"Instant Pots, Philips juicers, Bose headphones, Shark vacuums, Honeywell fans, and more on sale for July 23 in the UK",https://mashable.com/uk/shopping/best-deals-headphones-kitchen-fans-july-23/,Honeywell
nbc-news,2019-07-22T19:25:00Z,Lauren Egan,Trump says he might watch a 'little bit' of Mueller testimony,https://www.nbcnews.com/politics/donald-trump/trump-says-he-might-watch-little-bit-mueller-testimony-n1032471,Apple
nbc-news,2019-07-22T17:35:00Z,David K. Li,Courtroom chaos: Video shows judge dragged away after her own sentencing - NBCNews.com,https://www.nbcnews.com/news/us-news/courtroom-chaos-video-shows-judge-dragged-away-after-her-own-n1032401,Google
nbc-news,2019-07-23T06:18:00Z,Phil Helsel,"New York City area slammed with flooding, power outages after extreme heat - NBCNews.com",https://www.nbcnews.com/news/weather/new-york-city-area-slammed-flooding-power-outages-after-extreme-n1032686,Google
nbc-news,2019-07-22T15:44:00Z,David K. Li,Man suspected of gunning down reputed mob boss mistook him as 'deep state' figure - NBCNews.com,https://www.nbcnews.com/news/us-news/man-suspected-gunning-down-reputed-mob-boss-mistook-him-deep-n1032331,Google
nbc-news,2019-07-22T15:06:37Z,Mary Pflum,Washington's answer to big tech could be an office mothballed almost 25 years ago,https://www.nbcnews.com/tech/tech-news/washington-s-answer-big-tech-could-be-office-mothballed-almost-n1030566,Google
nbc-news,2019-07-22T16:24:00Z,Associated Press,What consumers should know about Equifax $700M settlement,https://www.nbcnews.com/business/business-news/what-consumers-should-know-about-equifax-700m-settlement-n1032386,IBM
nbc-news,2019-07-22T17:32:53Z,Gwen Aviles,"Mayor reverses course, allows LGBTQ pride flag to fly over City Hall",https://www.nbcnews.com/feature/nbc-out/mayor-reverses-course-allows-lgbtq-pride-flag-fly-over-city-n1032391,Facebook
nbc-news,2019-07-22T13:18:00Z,Dylan Byers,China launches new tech stock market as U.S. investment fades - NBCNews.com,https://www.nbcnews.com/news/all/china-launches-new-tech-stock-market-u-s-investment-fades-n1032261,Facebook
nbc-news,2019-07-22T12:21:53Z,Reuters,Murders in Mexico surge to record in first half of 2019,https://www.nbcnews.com/news/latino/murders-mexico-surge-record-first-half-2019-n1032241,Facebook
nbc-news,2019-07-22T13:54:00Z,Allan Smith,Louisiana police officer suggests on Facebook that AOC be shot,https://www.nbcnews.com/politics/congress/louisiana-police-officer-suggests-facebook-aoc-be-shot-n1032281,Facebook
nbc-news,2019-07-23T06:18:00Z,Phil Helsel,"New York City area slammed with flooding, power outages after extreme heat - NBCNews.com",https://www.nbcnews.com/news/weather/new-york-city-area-slammed-flooding-power-outages-after-extreme-n1032686,Facebook
nbc-news,2019-07-22T13:32:35Z,Reuters,Polish police detain 25 after attacks on LGBTQ equality march,https://www.nbcnews.com/feature/nbc-out/polish-police-detain-25-after-attacks-lgbtq-equality-march-n1032291,Facebook
nbc-news,2019-07-22T18:11:00Z,Kalhan Rosenblatt,"See you later, meth-gator: Tennessee police say viral Facebook post was a joke",https://www.nbcnews.com/news/us-news/meth-gators-aren-t-real-tennessee-police-department-says-after-n1032411,Facebook
nbc-news,2019-07-22T15:08:00Z,Stephanie Mansour,"5 rules for protecting your back, wrists and shoulders in yoga class",https://www.nbcnews.com/better/lifestyle/5-ways-avoid-back-pain-during-yoga-class-ncna1031501,Facebook
nbc-news,2019-07-23T02:43:36Z,Gwen Aviles and Janelle Griffith,Couple claims they were racially profiled during marriage proposal at N.Y. orchard,https://www.nbcnews.com/news/nbcblk/couple-claims-they-were-racially-profiled-during-marriage-proposal-n-n1032551,Facebook
nbc-news,2019-07-23T00:43:00Z,Tim Stelloh,Authorities suspect 'foul play' in Ole Miss student's death,https://www.nbcnews.com/news/us-news/authorities-suspect-foul-play-ole-miss-student-s-death-n1032661,Facebook
nbc-news,2019-07-23T08:17:00Z,Phil Helsel,"Family of Colorado woman, children killed by husband begs for online abuse to stop",https://www.nbcnews.com/news/us-news/family-colorado-woman-children-killed-husband-begs-online-abuse-stop-n1032696,Facebook
nbc-news,2019-07-22T01:36:00Z,Alex Johnson,GOP group deletes depiction of Democratic congresswomen as 'Jihad Squad',https://www.nbcnews.com/politics/congress/illinois-gop-group-deletes-post-depicting-democratic-congresswomen-jihad-squad-n1032181,Facebook
nbc-news,2019-07-22T13:28:00Z,Nicole Acevedo,'March of the people': Puerto Rico mobilizes largest rally against governor,https://www.nbcnews.com/news/latino/march-people-puerto-rico-mobilizes-largest-protest-gov-rossell-s-n1032286,Facebook
nbc-news,2019-07-22T21:50:49Z,Gwen Aviles,Christian day care center rejects child because she has lesbian parents,https://www.nbcnews.com/feature/nbc-out/christian-day-care-center-rejects-child-because-she-has-lesbian-n1032466,Facebook
nbc-news,2019-07-22T16:52:00Z,Nicole Spector,Why time flies when you're playing mobile games — and how to keep the habit in check,https://www.nbcnews.com/better/lifestyle/why-mobile-games-are-so-addicting-how-reclaim-your-time-ncna1031266,Facebook
nbc-news,2019-07-22T20:41:00Z,Tim Fitzsimons,South Carolina woman is 12th known trans person killed this year,https://www.nbcnews.com/feature/nbc-out/south-carolina-woman-12th-known-trans-person-killed-year-n1032476,Facebook
nbc-news,2019-07-22T18:53:00Z,NBCNews.com,Racial bias educator responds to threat police officer made to AOC,https://www.nbcnews.com/video/racial-bias-educator-responds-to-threat-police-officer-made-to-aoc-64306245822,Facebook
nbc-news,2019-07-22T12:29:00Z,Chuck Todd and Mark Murray and Carrie Dann,Here's what to expect from Robert Mueller on Wednesday,https://www.nbcnews.com/politics/meet-the-press/here-s-what-expect-robert-mueller-wednesday-n1032266,Facebook
nbc-news,2019-07-23T10:01:06Z,Erika Edwards,Deadly fungal infections may increase with global warming,https://www.nbcnews.com/health/health-news/deadly-fungal-infections-may-increase-global-warming-n1032366,Facebook
nbc-news,2019-07-22T20:18:00Z,"Mallika Mitra, CNBC",This is the best time of year to book your holiday trip abroad,https://www.nbcnews.com/better/lifestyle/why-now-best-time-year-book-your-holiday-trip-abroad-ncna1032526,Facebook
nbc-news,2019-07-22T21:23:25Z,Dan Falk,"Facts about Saturn's rings, moons and more",https://www.nbcnews.com/mach/science/facts-about-saturn-s-rings-moons-more-ncna1032441,Facebook
nbc-news,2019-07-22T15:14:00Z,Associated Press,"Revamped OxyContin was supposed to reduce abuse, but has it?",https://www.nbcnews.com/health/health-news/revamped-oxycontin-was-supposed-reduce-abuse-has-it-n1032346,Facebook
nbc-news,2019-07-22T14:37:29Z,"Mike Wall, Space.com","Half a century after Apollo 11, a new moon rush is coming",https://www.nbcnews.com/mach/science/half-century-after-apollo-11-new-moon-rush-coming-ncna1032316,Facebook
nbc-news,2019-07-22T16:08:00Z,Alexander Kacala,Valkyrie to become Marvel Studios' first LGBTQ superhero,https://www.nbcnews.com/feature/nbc-out/tessa-thompson-s-valkyrie-become-marvel-studios-first-lgbtq-superhero-n1032371,Facebook
nbc-news,2019-07-22T16:26:00Z,Kristina Puga,'The Latin Hit Maker' details Rudy Perez's prolific musical journey,https://www.nbcnews.com/news/latino/latin-hit-maker-details-songwriter-producer-rudy-perez-s-prolific-n1030846,Facebook
nbc-news,2019-07-22T21:29:00Z,Associated Press,"Millions should stop taking aspirin for heart health, study says",https://www.nbcnews.com/health/heart-health/millions-should-stop-taking-aspirin-heart-health-study-says-n1032566,Facebook
nbc-news,2019-07-22T15:06:37Z,Mary Pflum,Washington's answer to big tech could be an office mothballed almost 25 years ago,https://www.nbcnews.com/tech/tech-news/washington-s-answer-big-tech-could-be-office-mothballed-almost-n1030566,Facebook
nbc-news,2019-07-22T13:18:00Z,Dylan Byers,China launches new tech stock market as U.S. investment fades - NBCNews.com,https://www.nbcnews.com/news/all/china-launches-new-tech-stock-market-u-s-investment-fades-n1032261,Netflix
nbc-news,2019-07-22T19:12:00Z,Claire Atkinson,"TV viewers have the blackout blues, with CBS the latest channel to go dark in pricing dispute",https://www.nbcnews.com/business/business-news/cbs-blackout-latest-frustration-tv-viewers-caught-middle-price-wars-n1032436,Netflix
nbc-news,2019-07-22T12:57:00Z,Reuters,China's new tech-focused stock market soars in opening,https://www.nbcnews.com/business/business-news/china-s-new-tech-focused-stock-market-soars-opening-n1032256,Huawei
nbc-news,2019-07-22T12:57:00Z,Reuters,China's new tech-focused stock market soars in opening,https://www.nbcnews.com/business/business-news/china-s-new-tech-focused-stock-market-soars-opening-n1032256,Tencent
reuters,2019-07-22T18:04:37Z,Reuters Editorial,President praises Xi for acting 'responsibly'...,https://www.reuters.com/article/us-usa-trade-china-idUSKCN1UH20Q,Apple
reuters,2019-07-23T06:24:57Z,Reuters Editorial,UK's IQE sees sales hit from U.S.-China trade war,https://www.reuters.com/article/us-iqe-outlook-idUSKCN1UI0JU,Apple
reuters,2019-07-23T06:58:09Z,Reuters Editorial,"South Korea's LG Display posts deeper second-quarter operating loss, misses estimates",https://www.reuters.com/article/us-lg-display-results-idUSKCN1UI0M5,Apple
reuters,2019-07-23T08:50:01Z,Reuters Editorial,South Korean firm to boost output of chipmaking chemical amid Japan curbs: report,https://www.reuters.com/article/us-southkorea-japan-laborers-supplier-idUSKCN1UI0W5,Apple
reuters,2019-07-22T21:33:13Z,Reuters Editorial,Apple in advanced talks to buy Intel's smartphone-modem chip business - WSJ,https://www.reuters.com/article/us-intel-divestiture-apple-idUSKCN1UH2FA,Apple
reuters,2019-07-22T20:13:05Z,Reuters Editorial,"As Mueller testimony approaches, Trump can't look away",https://www.reuters.com/article/us-usa-trump-mueller-watch-idUSKCN1UH2C0,Apple
reuters,2019-07-23T06:51:30Z,Tomo Uetake,Japan shares track Wall St gains as chip sector rallies,https://www.reuters.com/article/japan-stocks-close-idUSL4N24O1I7,Apple
reuters,2019-07-23T02:25:00Z,Reuters Editorial,Tokyo shares rise as investors await earnings; chip sector rallies,https://www.reuters.com/article/japan-stocks-midday-idUSL4N24O0KX,Apple
reuters,2019-07-23T10:00:01Z,Reuters Editorial,Deals of the day-Mergers and acquisitions,https://www.reuters.com/article/deals-day-idUSL4N24O27O,Apple
reuters,2019-07-23T09:42:09Z,Kirsti Knolle,AMS re-opens door on Osram bid as recovery continues,https://in.reuters.com/article/ams-results-idINKCN1UI105,Apple
reuters,2019-07-23T07:32:43Z,Reuters Editorial,Upbeat earnings lift European shares at open,https://www.reuters.com/article/us-europe-stocks-idUSKCN1UI0PL,Apple
reuters,2019-07-23T04:56:23Z,Reuters Editorial,PRESS DIGEST -Wall Street Journal - July 23,https://www.reuters.com/article/press-digest-wsj-idUSL4N24O14A,Apple
reuters,2019-07-22T23:03:23Z,Reuters Editorial,LG Display says to invest $2.6 billion in OLED panel plant in South Korea,https://in.reuters.com/article/lg-display-investment-idINKCN1UH2JM,Apple
reuters,2019-07-23T07:30:54Z,Reuters Editorial,South Korea's LG Display posts deeper second-quarter loss on TV panel supply glut,https://in.reuters.com/article/lg-display-results-idINKCN1UI0OQ,Apple
reuters,2019-07-22T09:47:24Z,Reuters Editorial,UPDATE 1-Taiwan June export orders fall for 8th month as China demand tumbles,https://www.reuters.com/article/taiwan-economy-orders-idUSL4N24K0LA,Apple
reuters,2019-07-22T08:39:23Z,Reuters Editorial,"RPT-GRAPHIC-Take Five: Preparing for a prime minister, PMIs and policymakers",https://www.reuters.com/article/global-markets-themes-idUSL8N24N1QQ,Apple
reuters,2019-07-23T03:06:18Z,Reuters Editorial,"Morning News Call - India, July 23",https://www.reuters.com/article/india-morningcall-idUSL4N24O0FS,Apple
reuters,2019-07-23T09:30:36Z,Marc Jones,"Global Markets: Carmakers drive Europe higher, Johnson batters sterling",https://in.reuters.com/article/us-global-markets-idINKCN1UI00Y,Apple
reuters,2019-07-22T21:38:32Z,Reuters Editorial,Apple in advanced talks to buy Intel's smartphone-modem chip business: WSJ,https://ca.reuters.com/article/technologyNews/idCAKCN1UH2FA-OCATC,Apple
reuters,2019-07-22T21:38:32Z,Reuters Editorial,Apple in advanced talks to buy Intel's smartphone-modem chip business: WSJ,https://ca.reuters.com/article/businessNews/idCAKCN1UH2FA-OCABS,Apple
reuters,2019-07-23T04:56:23Z,Reuters Editorial,PRESS DIGEST -Wall Street Journal - July 23,https://uk.reuters.com/article/press-digest-wsj-idUKL4N24O14A,Apple
reuters,2019-07-23T07:00:24Z,Reuters Editorial,UPDATE 1-S.Korea's LG Display posts deeper Q2 loss on TV panel supply glut,https://uk.reuters.com/article/uk-lg-display-results-idUKKCN1UI0MJ,Apple
reuters,2019-07-22T20:13:14Z,Reuters Editorial,"As Mueller testimony approaches, Trump can't look away",https://af.reuters.com/article/worldNews/idAFKCN1UH2BY,Apple
reuters,2019-07-22T11:08:17Z,Amy Caren Daniel,US STOCKS-Futures edge higher ahead of bumper earnings week,https://www.reuters.com/article/us-usa-stocks-idUSKCN1UH17O,Amazon.com
reuters,2019-07-23T09:30:36Z,Marc Jones,"Global Markets: Carmakers drive Europe higher, Johnson batters sterling",https://in.reuters.com/article/us-global-markets-idINKCN1UI00Y,Amazon.com
reuters,2019-07-22T18:59:35Z,Noel Randewich,"S&P 500 climbs toward record, marquee reports in focus",https://uk.reuters.com/article/us-usa-stocks-idUKKCN1UH17O,Amazon.com
reuters,2019-07-22T22:55:35Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://www.reuters.com/article/us-huawei-tech-usa-whitehouse-idUSKCN1UH2JA,Google
reuters,2019-07-22T16:30:00Z,Reuters Editorial,"UPDATE 1-Huawei secretly helped North Korea build, maintain... - Reuters",https://www.reuters.com/article/huawei-tech-northkorea-idUSL2N24N0RF,Google
reuters,2019-07-22T16:25:37Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://www.reuters.com/article/us-huawei-tech-usa-idUSKCN1UH1Y4,Google
reuters,2019-07-22T22:36:00Z,Reuters Editorial,Multidrug-resistant malaria spreading in Southeast Asia: study - Reuters India,https://in.reuters.com/article/us-health-malaria-resistance-idINKCN1UH2I9,Google
reuters,2019-07-22T11:08:17Z,Amy Caren Daniel,US STOCKS-Futures edge higher ahead of bumper earnings week,https://www.reuters.com/article/us-usa-stocks-idUSKCN1UH17O,Google
reuters,2019-07-22T22:56:45Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://in.reuters.com/article/huawei-tech-usa-whitehouse-idINKCN1UH2JC,Google
reuters,2019-07-22T18:05:31Z,Noel Randewich,"Facebook, Amazon and Alphabet take center stage on Wall Street",https://www.reuters.com/article/us-usa-stocks-fang-idUSKCN1UH25W,Google
reuters,2019-07-22T16:54:45Z,Reuters Editorial,"Trump expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://in.reuters.com/article/us-huawei-tech-usa-idINKCN1UH1Y4,Google
reuters,2019-07-22T16:21:35Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://in.reuters.com/article/huawei-tech-usa-idINKCN1UH1XX,Google
reuters,2019-07-22T19:08:22Z,Noel Randewich,"Facebook, Amazon and Alphabet take centre stage on Wall Street",https://in.reuters.com/article/us-usa-stocks-fang-idINKCN1UH25W,Google
reuters,2019-07-22T08:39:23Z,Reuters Editorial,"RPT-GRAPHIC-Take Five: Preparing for a prime minister, PMIs and policymakers",https://www.reuters.com/article/global-markets-themes-idUSL8N24N1QQ,Google
reuters,2019-07-23T09:30:36Z,Marc Jones,"Global Markets: Carmakers drive Europe higher, Johnson batters sterling",https://in.reuters.com/article/us-global-markets-idINKCN1UI00Y,Google
reuters,2019-07-23T03:06:18Z,Reuters Editorial,"Morning News Call - India, July 23",https://www.reuters.com/article/india-morningcall-idUSL4N24O0FS,Google
reuters,2019-07-22T23:53:06Z,Alexandra Alper,Trump agrees to prompt responses to license requests for Huawei sales,https://uk.reuters.com/article/us-huawei-tech-usa-idUKKCN1UH1Y4,Google
reuters,2019-07-22T23:22:54Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://ca.reuters.com/article/technologyNews/idCAKCN1UH2JA-OCATC,Google
reuters,2019-07-22T16:25:37Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://ca.reuters.com/article/technologyNews/idCAKCN1UH1Y4-OCATC,Google
reuters,2019-07-22T18:59:35Z,Noel Randewich,"S&P 500 climbs toward record, marquee reports in focus",https://uk.reuters.com/article/us-usa-stocks-idUKKCN1UH17O,Google
reuters,2019-07-22T14:36:02Z,Reuters Editorial,"Microsoft settles U.S. charges it violated anti-bribery law, accepts criminal fine: SEC",https://www.reuters.com/article/us-microsoft-settlement-idUSKCN1UH1P3,Microsoft
reuters,2019-07-22T13:01:29Z,Stephen Nellis,Microsoft to invest $1 billion in OpenAI,https://www.reuters.com/article/us-microsoft-openai-idUSKCN1UH1H9,Microsoft
reuters,2019-07-22T13:01:29Z,Stephen Nellis,Microsoft to invest $1 billion in OpenAI,https://ca.reuters.com/article/technologyNews/idCAKCN1UH1H9-OCATC,Microsoft
reuters,2019-07-22T13:01:29Z,Stephen Nellis,Microsoft to invest $1 billion in OpenAI,https://ca.reuters.com/article/businessNews/idCAKCN1UH1H9-OCABS,Microsoft
reuters,2019-07-22T18:59:35Z,Noel Randewich,"S&P 500 climbs toward record, marquee reports in focus",https://uk.reuters.com/article/us-usa-stocks-idUKKCN1UH17O,Microsoft
reuters,2019-07-22T16:25:37Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://www.reuters.com/article/us-huawei-tech-usa-idUSKCN1UH1Y4,Intel
reuters,2019-07-22T22:55:35Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://www.reuters.com/article/us-huawei-tech-usa-whitehouse-idUSKCN1UH2JA,Intel
reuters,2019-07-22T21:33:13Z,Reuters Editorial,Apple in advanced talks to buy Intel's smartphone-modem chip business - WSJ,https://www.reuters.com/article/us-intel-divestiture-apple-idUSKCN1UH2FA,Intel
reuters,2019-07-22T09:17:16Z,Reuters Editorial,Toshiba Memory sees 'good chance' of M&A in push for data centre business,https://www.reuters.com/article/us-toshiba-memory-chips-idUSKCN1UH0VZ,Intel
reuters,2019-07-23T04:56:23Z,Reuters Editorial,PRESS DIGEST -Wall Street Journal - July 23,https://www.reuters.com/article/press-digest-wsj-idUSL4N24O14A,Intel
reuters,2019-07-22T16:21:35Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://in.reuters.com/article/huawei-tech-usa-idINKCN1UH1XX,Intel
reuters,2019-07-22T16:54:45Z,Reuters Editorial,"Trump expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://in.reuters.com/article/us-huawei-tech-usa-idINKCN1UH1Y4,Intel
reuters,2019-07-23T02:25:00Z,Reuters Editorial,Tokyo shares rise as investors await earnings; chip sector rallies,https://www.reuters.com/article/japan-stocks-midday-idUSL4N24O0KX,Intel
reuters,2019-07-23T06:51:30Z,Tomo Uetake,Japan shares track Wall St gains as chip sector rallies,https://www.reuters.com/article/japan-stocks-close-idUSL4N24O1I7,Intel
reuters,2019-07-23T10:00:01Z,Reuters Editorial,Deals of the day-Mergers and acquisitions,https://www.reuters.com/article/deals-day-idUSL4N24O27O,Intel
reuters,2019-07-22T22:56:45Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://in.reuters.com/article/huawei-tech-usa-whitehouse-idINKCN1UH2JC,Intel
reuters,2019-07-22T09:54:56Z,Reuters Editorial,Toshiba Memory sees 'good chance' of M&A in push for data centre business,https://in.reuters.com/article/toshiba-memory-chips-idINKCN1UH0ZS,Intel
reuters,2019-07-22T18:05:31Z,Noel Randewich,"Facebook, Amazon and Alphabet take center stage on Wall Street",https://www.reuters.com/article/us-usa-stocks-fang-idUSKCN1UH25W,Intel
reuters,2019-07-22T19:08:22Z,Noel Randewich,"Facebook, Amazon and Alphabet take centre stage on Wall Street",https://in.reuters.com/article/us-usa-stocks-fang-idINKCN1UH25W,Intel
reuters,2019-07-22T21:38:32Z,Reuters Editorial,Apple in advanced talks to buy Intel's smartphone-modem chip business: WSJ,https://ca.reuters.com/article/technologyNews/idCAKCN1UH2FA-OCATC,Intel
reuters,2019-07-22T21:38:32Z,Reuters Editorial,Apple in advanced talks to buy Intel's smartphone-modem chip business: WSJ,https://ca.reuters.com/article/businessNews/idCAKCN1UH2FA-OCABS,Intel
reuters,2019-07-22T16:25:37Z,Reuters Editorial,"Trump is expected to drop in on White House tech meeting with Broadcom, Intel CEOs: sources",https://ca.reuters.com/article/technologyNews/idCAKCN1UH1Y4-OCATC,Intel
reuters,2019-07-22T23:22:54Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://ca.reuters.com/article/technologyNews/idCAKCN1UH2JA-OCATC,Intel
reuters,2019-07-22T09:22:16Z,Reuters Editorial,Toshiba Memory sees 'good chance' of M&A in push for data center business,https://ca.reuters.com/article/technologyNews/idCAKCN1UH0VZ-OCATC,Intel
reuters,2019-07-23T04:56:23Z,Reuters Editorial,PRESS DIGEST -Wall Street Journal - July 23,https://uk.reuters.com/article/press-digest-wsj-idUKL4N24O14A,Intel
reuters,2019-07-22T23:53:06Z,Alexandra Alper,Trump agrees to prompt responses to license requests for Huawei sales,https://uk.reuters.com/article/us-huawei-tech-usa-idUKKCN1UH1Y4,Intel
reuters,2019-07-22T22:55:35Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://www.reuters.com/article/us-huawei-tech-usa-whitehouse-idUSKCN1UH2JA,Cisco
reuters,2019-07-22T22:56:45Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://in.reuters.com/article/huawei-tech-usa-whitehouse-idINKCN1UH2JC,Cisco
reuters,2019-07-22T23:22:54Z,Reuters Editorial,Trump meets with tech CEOs on Huawei,https://ca.reuters.com/article/technologyNews/idCAKCN1UH2JA-OCATC,Cisco
reuters,2019-07-22T23:53:06Z,Alexandra Alper,Trump agrees to prompt responses to license requests for Huawei sales,https://uk.reuters.com/article/us-huawei-tech-usa-idUKKCN1UH1Y4,Cisco
reuters,2019-07-22T23:01:56Z,Dan Whitcomb,Louisiana policemen fired over Facebook post suggesting Ocasio-Cortez be shot,https://www.reuters.com/article/us-politics-aoc-threat-idUSKCN1UH2JI,Facebook
reuters,2019-07-22T08:43:39Z,Reuters Editorial,"Thousands expected to demonstrate Monday against Puerto Rico's governor, hold general strike",https://www.reuters.com/article/us-usa-puertorico-idUSKCN1UH0SF,Facebook
reuters,2019-07-23T08:05:14Z,Reuters Editorial,Libya's Mitiga airport re-opens after air strike: statement,https://www.reuters.com/article/us-libya-security-mitiga-idUSKCN1UI0SS,Facebook
